window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2022_Oct,control,0.97,S2,10,False,,18,4260,0.6710262943017447,0.6596675723635552,1586.3229703236236,628.1997647138828,1.4605734886466546,1.468926752086009,1.5021462786105932,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20217091700760648
Control_2022_Oct,control,0.97,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6782813063692701,0.6186481596517341,7.411560521098742,8.283504301085648,,,,,,False,,,not_applicable_placebo,,,False,0.004725250008050352
Control_2022_Oct,control,0.97,S3,1,False,,18,4260,0.6782813063692701,0.6336916648669556,1455.1437030948312,585.9668273218848,1.4605734886466546,1.359167624602582,1.2695635277986812,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20396720798453316
Control_2022_Oct,control,0.97,S3,2,False,,18,4260,0.6601277796057474,0.6141856770621152,1348.4876759407018,603.6488763663255,1.4605734886466546,1.4183731970294124,1.366011291361655,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.202164874994196
Control_2022_Oct,control,0.97,S3,5,False,,18,4260,0.6588710489293508,0.613580239031214,1344.9051801124629,619.1645172502805,1.4605734886466546,1.4493298560685797,1.4366996449309162,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20169016701402143
Control_2022_Oct,control,0.97,S3,10,False,,18,4260,0.6932970625142684,0.6438163356674573,1542.871954083303,637.3462234770774,1.4605734886466546,1.482897487248698,1.4786339684470184,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20219579199329019
Control_2023_Feb,control,0.95,S1,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6535368171698668,0.5256394450625075,4.178432358012437,3.7140588200486238,,,,,,False,,,not_applicable_placebo,,,False,0.004730583052150905
Control_2023_Feb,control,0.95,S1,1,False,,18,4260,0.6535368171698668,0.5989732927474305,1086.5865649035084,556.8899879504947,1.6197342615969006,1.5442891490721151,1.4477287656923643,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20269508298952132
Control_2023_Feb,control,0.95,S1,2,False,,18,4260,0.6457198691601507,0.5889694873968006,1041.6182057542615,566.7567070107202,1.6197342615969006,1.5864863881237157,1.5157603673076823,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.22393095801817253
Control_2023_Feb,control,0.95,S1,5,False,,18,4260,0.6394251812670043,0.5768040374178207,1001.2613327474711,597.2183589313383,1.6197342615969006,1.6115974356037102,1.567316944885756,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20236508297966793
Control_2023_Feb,control,0.95,S1,10,False,,18,4260,0.6541899763009038,0.5827734968126073,1055.8364888738583,644.1039496371499,1.6197342615969006,1.641442313175413,1.6464070961918669,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20363854197785258
Control_2023_Feb,control,0.95,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6222366800656637,0.5695505342450132,10.436812930334812,11.72615163823983,,,,,,False,,,not_applicable_placebo,,,False,0.004582166962791234
Control_2023_Feb,control,0.95,S2,1,False,,18,4260,0.6222366800656637,0.6242758643081564,1328.4491537566287,628.6107590719575,1.6197342615969006,1.5573800947221201,1.4954846110348625,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2023604580317624
Control_2023_Feb,control,0.95,S2,2,False,,18,4260,0.6135857315104728,0.6144941389975304,1277.9316974101393,647.8633100705207,1.6197342615969006,1.5875219206093842,1.5597735397461485,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2019327079760842
Control_2023_Feb,control,0.95,S2,5,False,,18,4260,0.6042184705487297,0.6048244985686837,1227.4217513193119,689.9351599545612,1.6197342615969006,1.6028249873017042,1.6053501953982658,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20211266598198563
Control_2023_Feb,control,0.95,S2,10,False,,18,4260,0.6103380667377146,0.6200559387874972,1281.2443044367478,701.3205311776221,1.6197342615969006,1.6272077785607948,1.657292284636256,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20241412502946332
Control_2023_Feb,control,0.95,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6292383340142575,0.5749877582141238,21.979134718333093,20.48086947330477,,,,,,False,,,not_applicable_placebo,,,False,0.004614375007804483
Control_2023_Feb,control,0.95,S3,1,False,,18,4260,0.6292383340142575,0.6254103617094083,1290.7786087286172,578.3137377066565,1.6197342615969006,1.541739690398328,1.4724532447050411,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20225466595729813
Control_2023_Feb,control,0.95,S3,2,False,,18,4260,0.6201727141950919,0.6159563734478025,1243.1568630879572,603.3712059646105,1.6197342615969006,1.5799616047109997,1.5474111592866164,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20204683404881507
Control_2023_Feb,control,0.95,S3,5,False,,18,4260,0.6108779534584191,0.6071562062727611,1188.9798103854603,653.978882589275,1.6197342615969006,1.601728301975914,1.6003002008755467,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2020408340031281
